Date,Open,High,Low,Close,Volume,Symbol,Sector
2019-03-28,71.5,72.0,71.31,71.5,506000.0,EFERT,Fertilizer
2019-03-29,71.5,71.98,70.91,71.55,444500.0,EFERT,Fertilizer
2019-04-01,70.76,71.35,70.5,70.99,272000.0,EFERT,Fertilizer
2019-04-02,70.2,71.51,70.2,71.03,452500.0,EFERT,Fertilizer
2019-04-03,71.1,71.4,71.0,71.16,1961500.0,EFERT,Fertilizer
2019-04-04,71.05,71.2,70.31,70.48,754500.0,EFERT,Fertilizer
2019-04-05,70.27,71.35,70.25,71.08,1566500.0,EFERT,Fertilizer
2019-04-08,70.75,70.75,69.51,70.09,476000.0,EFERT,Fertilizer
2019-04-09,70.1,70.8,69.39,70.65,365000.0,EFERT,Fertilizer
2019-04-10,70.9,71.0,70.4,70.59,291000.0,EFERT,Fertilizer
2019-04-11,70.65,71.0,70.2,70.94,272000.0,EFERT,Fertilizer
2019-04-12,71.0,71.75,70.98,71.38,334000.0,EFERT,Fertilizer
2019-04-15,71.5,72.0,71.26,71.75,276000.0,EFERT,Fertilizer
2019-04-16,71.9,72.49,71.0,71.07,309000.0,EFERT,Fertilizer
2019-04-17,70.6,71.75,70.6,71.18,448000.0,EFERT,Fertilizer
2019-04-18,71.21,71.6,69.9,70.62,824000.0,EFERT,Fertilizer
2019-04-19,71.0,72.3,70.5,70.83,2019500.0,EFERT,Fertilizer
2019-04-22,70.94,71.01,70.0,70.09,562500.0,EFERT,Fertilizer
2019-04-23,70.0,70.08,68.75,69.96,811000.0,EFERT,Fertilizer
2019-04-24,69.51,70.75,69.51,70.0,393500.0,EFERT,Fertilizer
2019-04-25,70.25,70.99,70.0,70.73,839000.0,EFERT,Fertilizer
2019-04-26,70.73,70.73,70.0,70.57,256500.0,EFERT,Fertilizer
2019-04-29,70.03,70.75,69.8,69.99,920500.0,EFERT,Fertilizer
2019-04-30,69.6,70.15,69.25,69.43,585000.0,EFERT,Fertilizer
2019-05-02,69.6,69.69,68.8,69.02,530500.0,EFERT,Fertilizer
2019-05-03,68.5,68.61,68.2,68.26,973500.0,EFERT,Fertilizer
2019-05-06,68.05,69.0,67.76,68.0,1771000.0,EFERT,Fertilizer
2019-05-07,68.0,68.6,68.0,68.1,2095500.0,EFERT,Fertilizer
2019-05-08,68.33,68.33,65.6,66.12,1664000.0,EFERT,Fertilizer
